Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AF Sens 3 Volts (V),Calculated Load (g/rev),Dyn Adv Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF (g/s),MAF Volts (V),RPM (RPM),TD Boost Error (psi),Throttle Pos (%),Wastegate Duty (%),"AP Info:[AP3-SUB-002 v1.7.6.0-27787][2005 USDM Impreza WRX STI][Reflash: Stage0 v400.ptm - Realtime: Stage0 v400.ptm]"
374.966,4.69,0.00,-0.38,13.55,0.00,0.66,1.000,0.00,0.00,44.50,12.85,73.4,34.98,2.46,3169,3.24,18.4,20.00,0
375.052,4.69,0.00,-0.38,13.55,0.01,0.66,1.000,0.00,0.00,44.50,12.76,73.4,35.02,2.48,3148,3.17,18.4,19.61,0
375.146,4.69,0.00,-0.38,13.44,0.01,0.67,1.000,0.00,0.00,44.50,12.75,73.4,35.09,2.48,3146,3.17,18.4,20.00,0
375.246,4.69,0.00,-0.38,13.44,0.01,0.67,1.000,0.00,0.00,44.50,12.78,73.4,36.11,2.50,3152,3.13,18.4,19.61,0
375.326,3.91,0.00,-0.38,13.44,0.02,0.69,1.000,0.00,0.00,44.00,12.77,73.4,36.15,2.50,3151,3.03,18.4,20.00,0
375.421,5.47,0.00,-0.38,13.55,0.04,0.69,1.000,0.00,0.00,44.00,12.20,73.4,36.46,2.48,3178,3.03,18.4,19.61,0
375.517,7.81,0.00,-0.25,13.90,0.12,0.69,1.000,0.00,0.00,44.00,12.89,73.4,36.01,2.50,3179,2.95,18.4,20.00,0
375.603,9.38,0.00,-0.25,14.01,0.28,0.69,1.000,0.00,0.00,44.00,12.93,73.4,36.15,2.50,3189,2.95,18.4,20.00,0
375.701,11.72,0.00,-0.25,14.01,0.47,0.69,1.000,0.00,0.00,44.00,12.84,73.4,36.89,2.50,3168,2.93,18.4,20.00,0
375.786,12.50,0.00,-0.25,13.90,0.61,0.69,1.000,0.00,0.00,44.00,12.82,73.4,36.64,2.50,3164,2.88,18.4,20.00,0
375.885,13.28,0.00,-0.25,13.78,0.72,0.69,1.000,0.00,0.00,44.00,12.86,73.4,37.01,2.50,3173,2.85,18.4,20.00,0
375.977,8.59,0.00,-0.25,13.67,0.80,0.70,1.000,0.00,0.00,44.00,12.84,73.4,37.25,2.52,3168,2.84,18.4,20.00,0
376.070,7.81,0.00,-0.25,13.78,0.83,0.70,1.000,0.00,0.00,44.00,12.96,73.4,37.49,2.50,3198,2.83,18.4,20.00,0
376.167,6.25,0.00,-0.25,14.01,0.84,0.70,1.000,0.00,0.00,44.00,12.29,73.4,37.49,2.50,3199,2.81,18.4,20.00,0
376.259,6.25,0.00,-0.12,14.24,0.84,0.70,1.000,0.00,0.00,44.00,12.99,73.4,37.86,2.50,3206,2.80,18.4,20.00,0
376.346,7.03,0.00,-0.12,14.36,0.84,0.71,1.000,0.00,0.00,44.00,12.98,73.4,37.86,2.50,3203,2.80,18.4,20.00,0
376.434,6.25,0.00,-0.12,14.36,0.84,0.70,1.000,0.00,0.00,44.00,13.02,73.4,37.37,2.50,3212,2.79,18.4,20.00,0
376.523,7.03,0.00,-0.12,14.47,0.84,0.70,1.000,0.00,0.00,44.00,12.26,73.4,37.12,2.52,3192,2.72,18.4,20.00,0
376.621,7.03,0.00,-0.12,14.47,0.84,0.70,1.000,0.00,0.00,43.50,14.29,73.4,43.50,2.72,3191,2.78,23.1,20.00,0
376.706,4.69,0.00,-0.12,14.13,0.83,0.86,1.000,0.00,0.00,40.00,17.76,73.4,59.76,2.92,3202,4.72,29.0,20.00,0
376.810,8.59,0.00,0.00,14.81,0.83,1.05,1.000,0.00,0.00,37.50,19.87,73.4,63.91,2.98,3212,6.39,32.5,20.00,0
376.903,4.69,0.00,-0.12,14.24,0.83,1.17,1.000,0.00,0.00,35.00,20.64,73.4,70.28,3.04,3225,5.78,36.9,20.00,0
376.989,-2.34,0.00,-0.38,13.44,0.82,1.28,1.000,0.00,0.00,33.00,21.32,73.4,75.20,3.10,3224,5.93,39.2,20.39,0
377.078,-3.91,0.00,-0.38,13.55,0.83,1.36,1.000,0.00,0.00,32.00,22.13,73.4,79.11,3.16,3242,5.50,41.6,20.39,0
377.170,-5.47,0.00,-0.38,13.55,0.84,1.45,1.000,0.00,0.00,30.50,23.60,73.4,83.02,3.22,3253,4.50,42.7,20.78,0
377.273,-6.25,0.00,-0.38,13.32,0.84,1.52,1.000,0.00,0.00,28.50,25.09,73.4,87.59,3.26,3268,4.07,42.7,20.78,0
377.350,-7.81,0.00,-0.62,12.98,0.85,1.59,1.000,0.00,0.00,27.00,25.84,73.4,91.78,3.30,3274,3.02,42.7,20.78,0
377.444,-9.38,0.00,-0.62,12.75,0.85,1.66,1.000,0.00,0.00,26.00,26.78,73.4,95.79,3.34,3303,2.52,42.7,20.78,0
377.538,-10.16,0.00,-0.62,12.63,0.86,1.72,1.000,0.00,0.00,25.00,27.51,73.4,98.75,3.36,3307,2.09,42.7,20.78,0
377.626,-10.94,0.00,-0.62,12.75,0.87,1.78,1.000,0.00,0.00,24.00,28.42,73.4,100.44,3.40,3330,1.13,42.7,20.78,0
377.725,-11.72,0.00,-0.62,12.63,0.88,1.81,1.000,0.00,0.00,23.50,28.72,73.4,102.86,3.38,3366,0.73,41.6,20.78,0
377.822,-13.28,0.00,-0.62,12.75,0.88,1.81,1.000,0.00,0.00,24.00,28.17,73.4,100.20,3.40,3386,0.39,41.6,20.78,0
377.909,-13.28,0.00,-0.62,12.75,0.88,1.81,1.000,0.00,0.00,24.00,28.23,73.4,102.13,3.38,3393,0.31,41.2,20.78,0
378.001,-14.06,0.00,-0.50,12.98,0.88,1.80,1.000,0.00,0.00,24.50,28.15,73.4,100.68,3.40,3384,0.29,40.8,20.78,0
378.098,-14.06,0.00,-0.50,13.21,0.88,1.80,1.000,0.00,0.00,25.00,27.64,73.4,102.37,3.40,3410,0.31,40.4,20.39,0
378.188,-14.06,0.00,-0.38,13.32,0.88,1.79,1.000,0.00,0.00,25.00,27.96,73.4,102.86,3.40,3449,0.41,40.4,20.39,0
378.280,-14.84,0.00,-0.50,13.32,0.87,1.79,1.000,0.00,0.00,25.00,28.08,73.4,101.40,3.42,3464,0.38,39.6,20.39,0
378.365,-14.06,0.00,-0.38,13.44,0.87,1.79,1.000,0.00,0.00,25.50,27.99,73.4,103.58,3.42,3453,0.43,39.6,20.39,0
378.465,-14.06,0.00,-0.38,13.55,0.86,1.78,1.000,0.00,0.00,25.50,28.07,73.4,103.34,3.42,3463,0.54,39.6,20.39,0
378.552,-14.06,0.00,-0.38,13.67,0.86,1.78,1.000,0.00,0.00,25.50,28.42,73.4,103.82,3.42,3506,0.53,39.6,20.39,0
378.640,-14.06,0.00,-0.38,13.55,0.86,1.78,1.000,0.00,0.00,25.50,28.39,73.4,104.55,3.42,3502,0.58,39.6,20.39,0
378.738,-13.28,0.00,-0.25,13.67,0.85,1.79,1.000,0.00,0.00,25.50,28.74,73.4,105.51,3.44,3546,0.52,39.6,20.39,0
378.835,-13.28,0.00,-0.38,13.67,0.85,1.80,1.000,0.00,0.00,25.50,29.35,73.4,106.96,3.44,3528,0.48,39.6,20.39,0
378.925,-13.28,0.00,-0.38,13.55,0.85,1.80,1.000,0.00,0.00,26.00,29.53,73.4,106.48,3.46,3549,0.46,39.6,20.39,0
379.012,-13.28,0.00,-0.38,13.44,0.85,1.80,1.000,0.00,0.00,26.00,29.14,73.4,106.96,3.46,3595,0.61,39.6,20.39,0
379.106,-13.28,0.00,-0.25,13.67,0.85,1.79,1.000,0.00,0.00,26.00,29.01,73.4,107.45,3.46,3579,0.60,39.6,20.39,0
379.199,-13.28,0.00,-0.38,13.55,0.84,1.80,1.000,0.00,0.00,26.00,30.04,73.4,106.72,3.48,3610,0.65,39.2,20.39,0
379.288,0.00,0.00,-0.38,13.32,0.84,1.79,1.000,0.00,0.00,26.50,30.99,73.4,109.40,3.46,3632,0.69,38.8,20.39,0
379.377,0.00,0.00,-0.50,13.09,0.84,1.79,1.000,0.00,0.00,26.50,35.65,73.4,107.44,3.50,3633,0.59,39.2,20.39,0
379.482,0.00,0.00,-0.75,12.40,0.85,1.79,1.000,0.00,0.00,26.50,35.97,73.4,108.65,3.46,3665,0.54,38.8,20.39,0
379.560,0.00,0.00,-1.12,11.71,0.87,1.78,1.000,0.00,0.00,26.50,35.78,73.4,110.14,3.46,3646,0.56,39.2,20.39,0
379.658,0.00,0.00,-1.38,11.14,0.88,1.78,1.000,0.00,0.00,26.50,36.28,73.4,108.89,3.48,3697,0.67,39.2,20.39,0
379.750,0.00,0.00,-1.38,11.14,0.89,1.79,1.000,0.00,0.00,26.50,36.42,73.4,109.40,3.46,3712,0.62,38.0,20.00,0
379.833,0.00,0.00,-1.38,11.14,0.90,1.77,1.000,0.00,0.00,27.00,35.52,73.4,107.20,3.46,3700,0.58,36.5,20.00,0
379.930,0.00,0.00,-1.38,11.14,0.90,1.74,1.000,0.00,0.00,27.50,35.10,73.4,105.99,3.42,3739,0.39,34.5,20.00,0
380.027,0.00,0.00,-1.38,11.14,0.90,1.68,1.000,0.00,0.00,29.00,32.02,73.4,99.45,3.34,3752,-0.15,31.0,18.43,0
380.114,0.00,0.00,-1.38,11.14,0.90,1.59,1.000,0.00,0.00,31.00,28.64,73.4,89.32,3.24,3729,-1.80,27.5,15.29,0
380.208,0.00,0.00,-1.38,11.14,0.90,1.44,1.000,0.00,0.00,34.50,23.91,73.4,76.33,2.96,3736,-1.90,23.1,14.12,0
380.299,-2.34,0.00,-1.38,11.14,0.90,1.15,1.000,0.00,0.00,41.00,13.62,73.4,39.37,2.24,3754,-3.30,10.6,3.14,0
380.389,0.00,0.00,-1.38,11.14,0.90,0.62,1.000,0.00,0.00,45.00,2.41,73.4,16.68,1.94,3760,-4.79,9.4,0.00,0
380.480,0.00,0.00,-1.38,11.14,0.90,0.33,1.000,0.00,0.00,37.50,2.37,73.4,14.05,1.90,3708,-2.47,9.4,0.00,0
380.569,0.00,0.00,-1.12,11.48,0.90,0.25,1.000,0.00,0.00,33.50,2.36,73.4,14.45,1.92,3682,-0.30,9.4,0.00,0
380.668,0.00,0.00,-0.88,12.17,0.90,0.23,1.000,0.00,0.00,31.00,2.36,73.4,14.85,1.94,3682,-0.05,9.4,0.00,0
380.768,0.00,0.00,-0.62,12.86,0.90,0.24,1.000,0.00,0.00,28.00,2.30,73.4,15.02,1.92,3590,0.22,9.4,0.00,0
380.845,0.00,0.00,-0.25,13.67,0.89,0.25,1.000,0.00,0.00,25.00,2.27,73.4,14.62,1.90,3549,0.28,9.0,0.00,0
380.942,0.00,0.00,0.00,14.59,0.89,0.25,1.000,0.00,0.00,24.00,2.20,73.4,14.22,1.90,3442,0.52,9.0,0.00,0
381.032,0.00,0.00,0.25,16.19,0.89,0.25,1.000,0.00,0.00,24.00,2.14,73.4,14.28,1.92,3351,0.59,9.0,0.00,0
381.123,0.00,0.00,0.50,18.15,0.88,0.25,1.000,0.00,0.00,30.50,7.63,73.4,19.15,2.32,3250,0.70,16.1,20.00,0
381.220,0.00,0.00,0.50,18.26,0.88,0.39,1.000,0.00,0.00,40.00,11.56,73.4,35.44,2.48,3010,5.23,18.4,19.22,0
381.305,0.00,0.00,0.25,16.31,0.87,0.64,1.000,0.00,0.00,27.00,12.46,73.4,36.66,2.52,2920,4.76,18.8,18.04,0
381.399,-2.34,0.00,0.00,14.59,0.87,0.71,1.000,0.00,0.00,43.50,12.24,73.4,36.91,2.48,2868,3.04,18.8,18.43,0
381.493,-7.81,0.00,-0.38,13.67,0.86,0.74,1.000,0.00,0.00,43.50,11.74,73.4,36.86,2.50,2896,2.76,18.8,18.43,0
381.581,-8.59,0.00,-0.25,13.78,0.86,0.75,1.000,0.00,0.00,43.50,11.81,73.4,36.28,2.50,2914,2.55,18.8,18.43,0
381.673,-8.59,0.00,-0.12,14.13,0.86,0.75,1.000,0.00,0.00,43.50,11.72,73.4,36.84,2.52,2891,2.64,18.8,18.43,0
381.779,-9.38,0.00,-0.12,14.24,0.85,0.76,1.000,0.00,0.00,43.00,11.77,73.4,38.11,2.54,2903,2.40,18.8,18.43,0
381.869,-9.38,0.00,-0.12,14.24,0.85,0.78,1.000,0.00,0.00,43.00,11.71,73.4,37.66,2.52,2889,2.33,18.8,18.43,0
381.953,-10.94,0.00,-0.12,14.24,0.84,0.78,1.000,0.00,0.00,43.00,11.78,73.4,38.22,2.52,2906,2.48,18.8,18.43,0
382.045,-10.94,0.00,-0.12,14.36,0.84,0.78,1.000,0.00,0.00,43.00,11.70,73.4,37.03,2.50,2887,2.25,18.0,18.43,0
382.139,-12.50,0.00,-0.12,14.24,0.83,0.77,1.000,0.00,0.00,43.50,11.19,73.4,36.35,2.50,2913,1.87,18.0,18.43,0
382.235,-12.50,0.00,-0.12,14.24,0.83,0.75,1.000,0.00,0.00,43.50,9.87,73.4,32.83,2.30,2893,1.67,13.7,16.86,0
382.317,0.00,0.00,-0.25,13.90,0.83,0.63,1.000,0.00,0.00,46.00,1.85,73.4,14.16,1.82,2896,-0.42,7.8,10.20,0
382.416,0.00,0.00,-0.25,13.55,0.83,0.38,1.000,0.00,0.00,42.00,1.85,73.4,11.16,1.80,2888,0.27,7.8,11.37,0
382.500,0.00,0.00,0.00,14.59,0.83,0.28,1.000,0.00,0.00,39.00,1.81,73.4,11.24,1.78,2826,1.12,7.8,11.37,0
382.608,0.00,0.00,0.25,16.19,0.83,0.25,1.000,0.00,0.00,38.50,1.87,73.4,11.56,1.78,2916,1.66,7.8,11.76,0
382.695,0.00,0.00,0.38,17.34,0.83,0.24,1.000,0.00,0.00,38.50,1.82,73.4,11.62,1.80,2840,1.79,7.8,11.37,0
382.778,0.00,0.00,0.50,17.57,0.82,0.24,1.000,0.00,0.00,38.50,1.85,73.4,11.98,1.80,2896,2.05,7.8,11.76,0
382.883,0.00,0.00,0.50,18.26,0.82,0.25,1.000,0.00,0.00,38.00,1.84,73.4,11.77,1.82,2868,2.14,7.8,11.76,0
382.961,0.00,0.00,0.50,18.03,0.81,0.25,1.000,0.00,0.00,37.00,1.83,73.4,11.93,1.82,2861,2.23,7.8,0.00,0
383.055,0.00,0.00,0.62,19.29,0.78,0.25,1.000,0.00,0.00,34.00,1.83,73.4,12.09,1.82,2861,2.19,7.8,0.00,0
383.156,0.00,0.00,0.88,20.33,0.70,0.25,1.000,0.00,0.00,31.50,1.81,73.4,11.72,1.80,2832,2.16,7.8,0.00,0
383.243,0.00,0.00,1.12,20.33,0.60,0.25,1.000,0.00,0.00,29.00,1.82,73.4,12.09,1.82,2840,2.26,7.8,0.00,0
383.339,0.00,0.00,1.38,20.33,0.48,0.25,1.000,0.00,0.00,26.50,1.83,73.4,11.62,1.80,2856,2.19,7.8,0.00,0
383.428,0.00,0.00,1.62,20.33,0.34,0.25,1.000,0.00,0.00,24.00,1.81,73.4,11.52,1.82,2822,2.15,7.8,0.00,0
383.519,0.00,0.00,1.75,20.33,0.21,0.25,1.000,0.00,0.00,24.00,1.80,73.4,11.62,1.80,2819,2.20,7.8,0.00,0
383.605,0.00,0.00,1.75,20.33,0.15,0.25,1.000,0.00,0.00,24.00,1.82,73.4,11.66,1.80,2840,2.27,7.8,0.00,0
383.715,0.00,0.00,1.75,20.33,0.12,0.25,1.000,0.00,0.00,24.00,1.80,73.4,11.42,1.80,2809,2.27,7.8,0.00,0
383.803,0.00,0.00,1.75,20.33,0.10,0.24,1.000,0.00,0.00,24.00,1.79,73.4,11.67,1.80,2804,2.30,7.8,0.00,0
383.888,0.00,0.00,1.75,20.33,0.09,0.25,1.000,0.00,0.00,24.00,1.81,73.4,11.77,1.80,2827,2.34,7.8,0.00,0
383.977,0.00,0.00,1.75,20.33,0.08,0.25,1.000,0.00,0.00,24.00,1.79,73.4,11.77,1.78,2791,2.37,7.8,0.00,0
384.079,0.00,0.00,1.75,20.33,0.07,0.25,1.000,0.00,0.00,24.00,1.79,73.4,11.62,1.80,2790,2.40,7.8,0.00,0
384.167,0.00,0.00,1.75,20.33,0.07,0.25,1.000,0.00,0.00,24.00,1.80,73.4,11.51,1.80,2809,2.43,7.8,0.00,0
384.258,0.00,0.00,1.75,20.33,0.06,0.25,1.000,0.00,0.00,24.00,1.79,73.4,11.51,1.78,2797,2.45,7.8,0.00,0
384.348,0.00,0.00,1.75,20.33,0.06,0.25,1.000,0.00,0.00,24.00,1.77,73.4,11.27,1.78,2772,2.51,7.8,0.00,0
384.435,0.00,0.00,1.75,20.33,0.05,0.25,1.000,0.00,0.00,24.00,1.77,73.4,11.32,1.80,2770,2.53,7.8,0.00,0
384.528,0.00,0.00,1.75,20.33,0.04,0.25,1.000,0.00,0.00,24.00,1.78,73.4,11.47,1.78,2786,2.54,7.8,0.00,0
384.619,0.00,0.00,1.75,20.33,0.04,0.25,1.000,0.00,0.00,24.00,1.77,73.4,11.66,1.78,2765,2.57,7.8,0.00,0
384.712,0.00,0.00,1.75,20.33,0.04,0.25,1.000,0.00,0.00,24.00,1.76,73.4,11.47,1.80,2749,2.60,7.8,0.00,0
384.810,0.00,0.00,1.75,20.33,0.04,0.25,1.000,0.00,0.00,24.00,1.75,73.4,11.42,1.78,2740,2.67,7.8,0.00,0
384.900,0.00,0.00,1.75,20.33,0.04,0.25,1.000,0.00,0.00,24.00,1.77,73.4,11.27,1.78,2768,2.71,7.8,0.00,0
384.984,0.00,0.00,1.75,20.33,0.04,0.25,1.000,0.00,0.00,24.00,1.77,73.4,11.42,1.78,2758,2.59,7.8,0.00,0
385.079,0.00,0.00,1.75,20.33,0.03,0.25,1.000,0.00,0.00,24.00,1.75,73.4,11.32,1.76,2729,2.63,7.8,0.00,0
385.178,0.00,0.00,1.75,20.33,0.03,0.25,1.000,0.00,0.00,24.00,1.75,73.4,11.37,1.78,2728,2.69,7.8,0.00,0
385.269,0.00,0.00,1.75,20.33,0.03,0.25,1.000,0.00,0.00,24.00,1.75,73.4,11.56,1.80,2736,2.69,7.5,0.00,0
385.355,0.00,0.00,1.75,20.33,0.03,0.25,1.000,0.00,0.00,24.00,1.75,73.4,11.37,1.78,2734,2.85,7.8,0.00,0
385.445,0.00,0.00,1.75,20.33,0.03,0.25,1.000,0.00,0.00,24.00,1.75,73.4,10.94,1.76,2735,2.90,7.8,0.00,0
385.541,0.00,0.00,1.75,20.33,0.03,0.25,1.000,0.00,0.00,24.00,1.73,73.4,11.62,1.78,2706,2.88,7.5,0.00,0
385.640,0.00,0.00,1.75,20.33,0.03,0.25,1.000,0.00,0.00,24.00,1.73,73.4,10.89,1.78,2696,2.93,7.8,0.00,0
385.728,0.00,0.00,1.75,20.33,0.02,0.25,1.000,0.00,0.00,24.00,1.72,73.4,10.98,1.76,2695,2.85,7.5,0.00,0
385.824,0.00,0.00,1.75,20.33,0.02,0.24,1.000,0.00,0.00,24.00,1.72,73.4,11.37,1.78,2680,2.87,7.5,0.00,0
385.909,0.00,0.00,1.75,20.33,0.02,0.25,1.000,0.00,0.00,24.00,1.72,73.4,11.27,1.78,2691,2.90,7.5,0.00,0
386.004,0.00,0.00,1.75,20.33,0.02,0.25,1.000,0.00,0.00,24.00,1.72,73.4,11.18,1.76,2680,3.03,7.5,0.00,0
386.091,0.00,0.00,1.75,20.33,0.02,0.25,1.000,0.00,0.00,24.00,1.70,73.4,11.23,1.78,2662,3.10,7.5,0.00,0
386.184,0.00,0.00,1.75,20.33,0.01,0.25,1.000,0.00,0.00,24.00,1.69,73.4,10.50,1.78,2648,3.16,7.5,0.00,0
386.277,0.00,0.00,1.75,20.33,0.01,0.25,1.000,0.00,0.00,24.00,1.69,73.4,10.98,1.78,2634,3.19,7.5,0.00,0
386.364,0.00,0.00,1.75,20.33,0.01,0.25,1.000,0.00,0.00,24.00,1.68,73.4,10.70,1.78,2627,3.36,7.5,0.00,0
386.472,0.00,0.00,1.75,20.33,0.01,0.25,1.000,0.00,0.00,24.00,1.67,73.4,11.37,1.78,2607,3.47,7.5,0.00,0
386.551,0.00,0.00,1.75,20.33,0.01,0.26,1.000,0.00,0.00,24.00,1.67,73.4,11.18,1.78,2604,3.43,7.5,0.00,0
386.640,0.00,0.00,1.75,20.33,0.01,0.26,1.000,0.00,0.00,24.00,1.67,73.4,10.94,1.78,2603,3.47,7.5,0.00,0
386.734,0.00,0.00,1.75,20.33,0.01,0.26,1.000,0.00,0.00,24.00,1.66,73.4,10.98,1.76,2596,3.45,7.5,0.00,0
386.829,0.00,0.00,1.75,20.33,0.01,0.26,1.000,0.00,0.00,24.00,1.66,73.4,11.03,1.76,2598,3.46,7.5,0.00,0
386.918,0.00,0.00,1.75,20.33,0.01,0.26,1.000,0.00,0.00,24.00,1.66,73.4,11.18,1.76,2586,3.49,7.5,0.00,0
387.013,0.00,0.00,1.75,20.33,0.01,0.26,1.000,0.00,0.00,24.00,1.65,73.4,10.94,1.76,2581,3.51,7.5,0.00,0
387.103,0.00,0.00,1.75,20.33,0.01,0.26,1.000,0.00,0.00,24.00,1.65,73.4,11.18,1.76,2580,3.49,7.5,0.00,0
387.192,0.00,0.00,1.75,20.33,0.01,0.26,1.000,0.00,0.00,24.00,1.65,73.4,11.13,1.76,2574,3.56,7.5,0.00,0
387.291,0.00,0.00,1.75,20.33,0.01,0.26,1.000,0.00,0.00,24.00,1.63,73.4,11.08,1.76,2548,3.53,7.5,0.00,0
387.381,0.00,0.00,1.75,20.33,0.01,0.26,1.000,0.00,0.00,24.00,1.63,73.4,10.89,1.76,2544,3.56,7.5,0.00,0
387.477,0.00,0.00,1.75,20.33,0.01,0.26,1.000,0.00,0.00,24.00,1.63,73.4,11.32,1.76,2539,3.58,7.5,0.00,0
387.565,0.00,0.00,1.75,20.33,0.01,0.26,1.000,0.00,0.00,24.00,1.62,73.4,11.23,1.78,2534,3.58,7.5,0.00,0
387.668,0.00,0.00,1.75,20.33,0.01,0.26,1.000,0.00,0.00,24.00,1.62,73.4,10.36,1.76,2532,3.59,7.5,0.00,0
387.751,0.00,0.00,1.75,20.33,0.01,0.25,1.000,0.00,0.00,24.00,1.63,73.4,10.94,1.76,2545,3.57,7.5,0.00,0
387.845,0.00,0.00,1.75,20.33,0.01,0.26,1.000,0.00,0.00,24.00,1.63,73.4,10.98,1.78,2540,3.58,7.5,0.00,0
387.928,0.00,0.00,1.75,20.33,0.01,0.26,1.000,0.00,0.00,24.00,1.62,73.4,10.94,1.76,2529,3.56,7.5,0.00,0
388.032,0.00,0.00,1.75,20.33,0.01,0.26,1.000,0.00,0.00,24.00,1.61,73.4,10.89,1.76,2523,3.53,7.5,0.00,0
388.123,0.00,0.00,1.75,20.33,0.01,0.26,1.000,0.00,0.00,24.00,1.60,73.4,11.08,1.76,2493,3.57,7.1,0.00,0
388.206,0.00,0.00,1.75,20.33,0.01,0.26,1.000,0.00,0.00,24.00,1.59,73.4,10.89,1.76,2486,3.57,7.1,0.00,0
388.296,0.00,0.00,1.75,20.33,0.01,0.26,1.000,0.00,0.00,24.00,1.59,73.4,10.79,1.76,2478,3.63,7.1,0.00,0
388.401,0.00,0.00,1.75,20.33,0.01,0.26,1.000,0.00,0.00,24.00,1.59,73.4,10.98,1.78,2486,3.61,7.1,0.00,0
388.491,0.00,0.00,1.75,20.33,0.01,0.27,1.000,0.00,0.00,24.00,1.58,73.4,10.98,1.76,2471,3.67,7.1,0.00,0
388.579,0.00,0.00,1.75,20.33,0.00,0.27,1.000,0.00,0.00,24.00,1.56,73.4,10.98,1.76,2444,3.63,7.1,0.00,0
388.669,0.00,0.00,1.75,20.33,0.00,0.27,1.000,0.00,0.00,24.00,1.56,73.4,10.36,1.76,2435,3.69,7.1,0.00,0
388.755,0.00,0.00,1.75,20.33,0.01,0.26,1.000,0.00,0.00,24.00,1.57,73.4,10.89,1.74,2450,3.67,7.1,0.00,0
388.855,0.00,0.00,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.56,73.4,10.36,1.72,2433,3.71,7.1,0.00,0
388.941,0.00,0.00,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.54,73.4,10.12,1.74,2406,3.69,7.1,0.00,0
389.039,0.00,0.00,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.53,73.4,10.31,1.74,2384,3.72,7.1,0.00,0
389.130,0.00,0.00,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.54,73.4,10.07,1.72,2411,3.71,7.1,0.00,0
389.215,0.00,0.00,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.53,73.4,10.26,1.74,2384,3.72,7.1,0.00,0
389.315,0.00,0.00,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.53,73.4,10.45,1.74,2383,3.74,7.1,0.00,0
389.402,0.00,0.00,1.75,20.33,0.00,0.26,1.000,0.00,0.00,28.00,4.09,73.4,11.18,1.90,2394,3.73,10.6,11.37,0
389.493,0.00,0.00,1.75,20.33,0.00,0.32,1.000,0.00,0.00,21.00,8.35,73.4,24.97,2.34,2447,3.74,17.3,14.90,0
389.588,0.00,0.00,1.62,20.33,0.00,0.53,1.000,0.00,0.00,44.50,10.01,73.4,31.83,2.40,2346,4.16,18.0,16.08,0
389.681,0.00,0.00,1.38,20.33,0.00,0.69,1.000,0.00,0.00,43.00,10.75,73.4,33.25,2.52,2400,3.09,22.0,16.08,0
389.774,0.00,0.00,1.12,20.33,0.00,0.83,1.000,0.00,0.00,39.00,13.84,73.4,47.17,2.70,2404,4.95,31.4,15.69,0
389.869,0.00,0.00,0.75,20.33,0.00,1.04,1.000,0.00,0.00,34.50,14.29,73.4,46.26,2.68,2392,2.40,33.3,16.08,0
389.958,0.00,0.00,0.50,18.49,0.00,1.12,1.000,0.00,0.00,32.50,14.40,73.4,46.11,2.70,2411,1.65,33.3,16.08,0
390.052,0.00,0.00,0.25,16.42,0.00,1.15,1.000,0.00,0.00,32.00,14.94,73.4,47.78,2.70,2415,1.32,33.3,15.69,0
390.137,-1.56,0.00,0.00,14.70,0.00,1.17,1.000,0.00,0.00,31.50,14.85,73.4,47.63,2.72,2400,0.84,31.8,16.08,0
390.233,-3.12,0.00,-0.25,13.78,0.01,1.19,1.000,0.00,0.00,30.50,14.43,73.4,49.16,2.74,2416,0.81,31.4,16.08,0
390.340,-1.56,0.00,-0.25,13.67,0.01,1.22,1.000,0.00,0.00,30.00,15.09,73.4,50.22,2.74,2438,0.60,31.4,16.08,0
390.415,-0.78,0.00,-0.25,13.78,0.01,1.24,1.000,0.00,0.00,29.50,15.59,73.4,51.75,2.78,2435,0.29,31.4,16.47,0
390.508,-0.78,0.00,-0.25,13.78,0.01,1.27,1.000,0.00,0.00,28.50,15.99,73.4,52.38,2.78,2418,0.70,31.4,15.69,0
390.602,0.00,0.00,-0.25,13.78,0.01,1.28,1.000,0.00,0.00,28.00,16.14,73.4,53.50,2.80,2441,0.31,31.4,16.08,0
390.691,1.56,0.00,-0.25,13.78,0.01,1.31,1.000,0.00,0.00,28.00,16.73,73.4,53.99,2.82,2450,0.06,31.4,15.69,0
390.790,1.56,0.00,-0.25,13.78,0.01,1.33,1.000,0.00,0.00,27.00,16.70,73.4,56.10,2.84,2447,-0.38,31.4,16.08,0
390.873,0.78,0.00,-0.38,13.55,0.01,1.36,1.000,0.00,0.00,26.50,16.72,73.4,56.59,2.84,2449,-0.55,31.4,14.90,0
390.968,1.56,0.00,-0.38,13.55,0.01,1.37,1.000,0.00,0.00,26.00,17.36,73.4,57.72,2.86,2466,-0.71,31.4,15.29,0
391.060,0.78,0.00,-0.38,13.44,0.01,1.40,1.000,0.00,0.00,25.50,17.50,73.4,59.34,2.88,2485,-0.99,31.4,14.51,0
